car_id,entry_time_min,entry_pk,exit_pk,battery_pct_initial,consumption_pct_per_km,remaining_range_km
0,0.0,0.0,87.0,19.805240773909727,0.24771544765304354,79.95157735035339
1,2.4,0.0,87.0,30.649045981821843,0.17766251135543107,172.51273635609854
2,4.8,0.0,87.0,42.461658225690485,0.21835101225213221,194.46513111035895
3,7.2,0.0,87.0,87.53471585155376,0.226738516830775,386.0601942495936
4,9.6,0.0,87.0,22.985369982845345,0.17882322663571365,128.53682608954125
5,12.0,0.0,87.0,78.58349388454172,0.16465595509727793,477.2587413441256
6,14.4,0.0,87.0,23.04362168568524,0.2272160590952181,101.41722278542153
7,16.8,0.0,87.0,37.03695591727339,0.19536193813167005,189.58122688315683
8,19.2,0.0,87.0,64.21782539044293,0.1787879600616808,359.184283820276
9,21.6,0.0,87.0,59.32273372511271,0.17116228200465508,346.58765371858806
10,24.0,0.0,87.0,86.39489312547995,0.2483621585517616,347.8585209166405
11,26.4,0.0,87.0,42.91206246938991,0.21463069137077348,199.9344184903152
12,28.8,0.0,87.0,85.17134495827156,0.20230638924619143,421.00175518739815
13,31.2,0.0,87.0,84.13989542028482,0.1614195508549965,521.2497183557886
14,33.6,0.0,87.0,67.24573935542924,0.2412444095195763,278.7452753385874
15,36.0,0.0,87.0,11.556968864267532,0.1832786836135392,63.05680855192367
16,38.4,0.0,87.0,73.7919440044343,0.22907410570420036,322.13131980844935
17,40.8,0.0,87.0,82.06041507624909,0.24053367527791866,341.1597772388187
18,43.2,0.0,87.0,51.90902558236499,0.17058457371948155,304.300819532058
19,45.6,0.0,87.0,25.773015112678685,0.2477948121703804,104.0095024061985
20,48.0,0.0,87.0,24.46345845179013,0.23941978940663303,102.17809694185782
21,50.4,0.0,87.0,77.6316111300415,0.20661261830359753,375.73509191955185
22,52.8,0.0,87.0,16.979287465157327,0.22243141651785087,76.33493384597801
23,55.2,0.0,87.0,53.69651432507247,0.17773941111732713,302.10809177052465
24,57.6,0.0,87.0,26.27391066385794,0.22237042640639515,118.15379899411988
25,60.0,0.0,87.0,34.10242703221435,0.19311337134250586,176.59277964616075
