scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,assigned_station_id,assigned_station_name,station_pk,station_chargers,arrival_time_min,arrival_slot,waiting_time_min,charging_start_min,charging_end_min,assigned_charger_index,distance_to_station_km,distance_station_to_exit_km,battery_used_to_station_pct,battery_pct_at_station,battery_needed_to_exit_after_charge_pct,battery_pct_after_charge,station_rank_assigned,station_rank_max_feasible,assigned_furthest,fallback_steps
A13_sens_minus,0,A13,-1,0.0,69.34415957140484,0.18457149193231898,375.7035219546952,4,Heidiland,58.0,6,79.2,7,0.0,79.2,89.2,0,132.0,58.0,24.363436935066105,44.98072263633874,10.705146532074501,100.0,4,4,1,0
A13_sens_minus,1,A13,-1,0.23346303501945526,70.29350536956863,0.1935500198251586,363.1800473751826,4,Heidiland,58.0,6,79.43346303501946,7,0.0,79.43346303501946,89.43346303501946,1,132.0,58.0,25.548602616920935,44.744902752647704,11.2259011498592,100.0,4,4,1,0
A13_sens_minus,2,A13,-1,0.4669260700389105,47.214443058358675,0.17785179795061215,265.4707098967293,4,Heidiland,58.0,6,79.66692607003891,7,0.0,79.66692607003891,89.66692607003891,2,132.0,58.0,23.476437329480802,23.738005728877873,10.315404281135505,100.0,4,4,1,0
A13_sens_minus,3,A13,-1,0.7003891050583657,18.29800237183136,0.1539948965191732,118.82213492414769,2,Viamala,100.0,16,54.70038910505836,5,0.0,54.70038910505836,64.70038910505836,0,90.0,100.0,13.859540686725587,4.438461685105771,15.39948965191732,100.0,2,2,1,0
A13_sens_minus,4,A13,-1,0.933852140077821,87.34814798605869,0.19104647346707734,457.208900017258,4,Heidiland,58.0,6,80.13385214007782,8,0.0,80.13385214007782,90.13385214007782,3,132.0,58.0,25.21813449765421,62.13001348840449,11.080695461090485,100.0,4,4,1,0
A13_sens_minus,5,A13,-1,1.1673151750972763,35.66002567034248,0.157156617262211,226.90756705996552,4,Heidiland,58.0,6,80.36731517509727,8,0.0,80.36731517509727,90.36731517509727,4,132.0,58.0,20.74467347861185,14.915352191730626,9.115083801208238,100.0,4,4,1,0
A13_sens_minus,6,A13,-1,1.4007782101167314,26.026524097474102,0.1880159038704679,138.42724770456053,4,Heidiland,58.0,6,80.60077821011673,8,0.0,80.60077821011673,90.60077821011673,5,132.0,58.0,24.818099310901765,1.208424786572337,10.904922424487138,100.0,4,4,1,0
A13_sens_minus,7,A13,-1,1.6342412451361867,78.62073513544755,0.1531153935424592,513.47374889283,4,Heidiland,58.0,6,80.83424124513618,8,8.365758754863819,89.2,99.2,0,132.0,58.0,20.211231947604617,58.40950318784293,8.880692825462633,100.0,4,4,1,0
A13_sens_minus,8,A13,-1,1.867704280155642,51.05168724683918,0.17535482312509168,291.1336360016786,4,Heidiland,58.0,6,81.06770428015564,8,8.365758754863819,89.43346303501946,99.43346303501946,1,132.0,58.0,23.146836652512103,27.904850594327076,10.170579741255317,100.0,4,4,1,0
A13_sens_minus,9,A13,-1,2.1011673151750974,24.339204383106264,0.19629731970255695,123.99152683279976,2,Viamala,100.0,16,56.1011673151751,5,0.0,56.1011673151751,66.1011673151751,1,90.0,100.0,17.666758773230125,6.672445609876139,19.629731970255694,100.0,2,2,1,0
A13_sens_minus,10,A13,-1,2.3346303501945527,70.03716612779805,0.22228135875272242,315.0833993493404,4,Heidiland,58.0,6,81.53463035019456,8,8.13229571984435,89.66692607003891,99.66692607003891,2,132.0,58.0,29.34113935535936,40.696026772438685,12.892318807657901,100.0,4,4,1,0
A13_sens_minus,11,A13,-1,2.568093385214008,73.43825759070864,0.20119343876050172,365.01318354684855,4,Heidiland,58.0,6,81.76809338521402,8,8.365758754863805,90.13385214007782,100.13385214007782,3,132.0,58.0,26.557533916386227,46.88072367432242,11.6692194481091,100.0,4,4,1,0
A13_sens_minus,12,A13,-1,2.801556420233463,54.30631240728469,0.1629230038615561,333.3250131665355,4,Heidiland,58.0,6,82.00155642023347,8,8.365758754863805,90.36731517509727,100.36731517509727,4,132.0,58.0,21.505836509725402,32.800475897559295,9.449534223970254,100.0,4,4,1,0
A13_sens_minus,13,A13,-1,3.035019455252918,75.73906022734005,0.212635380744305,356.1921819512088,4,Heidiland,58.0,6,82.23501945525292,8,8.365758754863805,90.60077821011673,100.60077821011673,5,132.0,58.0,28.06787025824826,47.671189969091785,12.332852083169689,100.0,4,4,1,0
A13_sens_minus,14,A13,-1,3.2684824902723735,58.86950761335582,0.17474607770047698,336.88600275344055,3,Apfelwuhr,65.0,1,78.26848249027238,7,0.0,78.26848249027238,88.26848249027238,0,125.0,65.0,21.84325971255962,37.0262479007962,11.358495050531003,100.0,3,4,0,1
A13_sens_minus,15,A13,-1,3.501945525291829,44.695161027358516,0.1922912866013217,232.434666267667,3,Apfelwuhr,65.0,1,78.50194552529183,7,9.766536964980546,88.26848249027238,98.26848249027238,0,125.0,65.0,24.036410825165213,20.658750202193303,12.49893362908591,100.0,3,4,0,1
