car_id,entry_time_min,entry_pk,exit_pk,battery_pct_initial,consumption_pct_per_km,remaining_range_km
0,0.0,291.0,0.0,62.18394101607285,0.2162287642514092,287.58403735671163
1,0.07528230865746549,291.0,0.0,13.502025891119729,0.18288239421725977,73.8290087950164
2,0.15056461731493098,291.0,0.0,11.602366949937348,0.180783109023114,64.17837934435528
3,0.2258469259723965,291.0,0.0,77.1370066008824,0.15828073666024992,487.3429845506546
4,0.30112923462986196,291.0,0.0,56.97144380704468,0.22334740504957926,255.079945049722
5,0.37641154328732745,291.0,0.0,27.976418416289953,0.23408731336919003,119.51274938239406
6,0.451693851944793,291.0,0.0,70.14338174548924,0.24166220281910683,290.25383749395917
7,0.5269761606022585,291.0,0.0,31.095375798269977,0.19193120887665438,162.01312949710845
8,0.6022584692597239,291.0,0.0,43.59823277730144,0.23731274865743962,183.7163533099327
9,0.6775407779171895,291.0,0.0,46.08251096008871,0.23750474374070193,194.02774965370685
10,0.7528230865746549,291.0,0.0,86.42516633769901,0.24256968115353406,356.2900603517566
11,0.8281053952321205,291.0,0.0,81.35213353464341,0.24163250421247054,336.6771113836136
12,0.903387703889586,291.0,0.0,32.29064204151548,0.2009142905650301,160.71849319779443
13,0.9786700125470514,291.0,0.0,32.28274382235006,0.20666828152258518,156.20560438454183
14,1.053952321204517,291.0,0.0,43.75996598778102,0.2057932193745404,212.64046561290525
15,1.1292346298619824,291.0,0.0,10.326217998879095,0.1878055471118366,54.98356229451476
16,1.2045169385194479,291.0,0.0,34.713901419610096,0.24615838318694394,141.0226252308733
17,1.2797992471769135,291.0,0.0,86.14032131708916,0.15517705726316702,555.1099037211573
18,1.355081555834379,291.0,0.0,77.05638226147835,0.17915650763718607,430.1065212631125
19,1.4303638644918444,291.0,0.0,52.81026056780832,0.24842322950246817,212.58181319667463
20,1.5056461731493098,291.0,0.0,48.839083676599,0.15318963189331,318.8145507824794
21,1.5809284818067755,291.0,0.0,85.61013441206308,0.1695243279564636,505.0020574866933
22,1.656210790464241,291.0,0.0,57.4539349971331,0.22362742744500336,256.9181055005551
23,1.7314930991217063,291.0,0.0,85.42943348549683,0.17896140914974518,477.362320130225
24,1.806775407779172,291.0,0.0,89.83053954192964,0.17035514887551764,527.3133224025465
25,1.8820577164366374,291.0,0.0,12.701172345255696,0.21647945374499247,58.67149110703766
26,1.9573400250941029,291.0,0.0,19.48484816738775,0.1825004853459816,106.76600739142516
27,2.0326223337515685,291.0,0.0,70.89590703814777,0.1658702337216673,427.41790041190967
28,2.107904642409034,291.0,0.0,20.09099751946448,0.20617444227341328,97.4465956979347
29,2.1831869510664994,291.0,0.0,37.3474284094852,0.24066683131955896,155.18311436898856
30,2.258469259723965,291.0,0.0,34.00154318371776,0.24425857958502248,139.20306603552638
31,2.3337515683814303,291.0,0.0,54.08360724717784,0.21884806582147426,247.128559460501
32,2.4090338770388957,291.0,0.0,14.049580983874943,0.16914758134473692,83.06108117053546
33,2.484316185696361,291.0,0.0,46.07763034620301,0.20413069583527071,225.7261219713213
34,2.559598494353827,291.0,0.0,54.43332497290577,0.19432915530622963,280.1088950709847
35,2.6348808030112925,291.0,0.0,19.5336419457487,0.1818694385006537,107.40475203962588
36,2.710163111668758,291.0,0.0,37.31400688179506,0.1544663830475784,241.567169150984
37,2.7854454203262233,291.0,0.0,50.3641399322518,0.1854470938003878,271.58225507951573
38,2.8607277289836888,291.0,0.0,34.31720884579107,0.16381905409344114,209.48240139524185
39,2.936010037641154,291.0,0.0,43.42690681225025,0.1522769612970448,285.1836971420642
40,3.0112923462986196,291.0,0.0,43.16488013168903,0.24741469555069717,174.46368751707482
41,3.0865746549560855,291.0,0.0,17.465107372548374,0.24970518983950263,69.94290901111837
42,3.161856963613551,291.0,0.0,57.03971204714545,0.16439368437708832,346.9702152079458
43,3.2371392722710164,291.0,0.0,15.924468925791313,0.19998033983367713,79.63017234111929
44,3.312421580928482,291.0,0.0,56.44155455138243,0.22262970110810654,253.52212337551057
45,3.3877038895859473,291.0,0.0,16.62972127657578,0.18140543313734517,91.6715722840844
46,3.4629861982434127,291.0,0.0,53.129905412424975,0.1902836707862739,279.2142131423371
47,3.538268506900878,291.0,0.0,78.06151863433256,0.22566274011871135,345.92116799285424
48,3.613550815558344,291.0,0.0,33.10370082492998,0.23844320797714846,138.83264323512424
49,3.6888331242158094,291.0,0.0,16.619588535074577,0.21269030253782847,78.13985093240754
50,3.764115432873275,291.0,0.0,35.63840737891732,0.21734848411594304,163.96897141415653
51,3.8393977415307403,291.0,0.0,43.95993547899146,0.16405256061107687,267.9625073528007
52,3.9146800501882058,291.0,0.0,58.973248538383764,0.20243593608618002,291.318081554838
53,3.989962358845671,291.0,0.0,22.122546431974357,0.18459983191218515,119.84055566474262
54,4.065244667503137,291.0,0.0,10.31690909788951,0.19710688277129942,52.34169884295764
55,4.1405269761606025,291.0,0.0,77.44658507414447,0.173578373210574,446.17646566021966
56,4.215809284818068,291.0,0.0,46.40714543639967,0.1972319083847061,235.29228012072613
57,4.291091593475533,291.0,0.0,55.89044870569698,0.17296685320347163,323.1280888249125
58,4.366373902132999,291.0,0.0,74.10625304451614,0.1763362709704243,420.25530332863553
59,4.441656210790464,291.0,0.0,71.05976303401374,0.2206893603745301,321.989981363029
60,4.51693851944793,291.0,0.0,78.95472521199211,0.1605477529528364,491.7834336503382
61,4.592220828105395,291.0,0.0,35.75608293365455,0.17998913474288625,198.65689662174313
62,4.6675031367628605,291.0,0.0,25.503564275147674,0.18510425828100588,137.7794574365266
63,4.742785445420326,291.0,0.0,11.016286577170522,0.16461986187900968,66.91954695762739
64,4.818067754077791,291.0,0.0,41.68456409644908,0.16686485874236015,249.81032202118826
65,4.893350062735257,291.0,0.0,58.52041108432609,0.19848733521594275,294.83196507555135
66,4.968632371392722,291.0,0.0,55.3214104987685,0.1980433101862574,279.3399607729207
67,5.043914680050189,291.0,0.0,80.30529753865117,0.15233916668124464,527.1480689314944
68,5.119196988707654,291.0,0.0,76.2222658451353,0.1800562798351768,423.3246733460728
69,5.1944792973651195,291.0,0.0,49.722823159663605,0.2083849717209248,238.6104081740302
70,5.269761606022585,291.0,0.0,19.815282266046303,0.23714010291603702,83.55938967042702
71,5.34504391468005,291.0,0.0,50.04612814520776,0.2054140648510358,243.6353527276757
72,5.420326223337516,291.0,0.0,83.55888712797457,0.2458682257844501,339.85232073553783
73,5.495608531994981,291.0,0.0,80.46846488632382,0.15249153813714386,527.6913451679803
74,5.570890840652447,291.0,0.0,63.92604746451177,0.1976773072544816,323.38586736319724
75,5.646173149309912,291.0,0.0,62.712459181602576,0.18843511176207875,332.8066547426912
76,5.7214554579673775,291.0,0.0,76.32256950231995,0.234943529891207,324.8549536037953
77,5.796737766624843,291.0,0.0,64.96307285398206,0.24000304716930182,270.6760335761742
78,5.872020075282308,291.0,0.0,59.935428079460344,0.19689241924459389,304.40698686831746
79,5.947302383939774,291.0,0.0,42.14092720608545,0.18993565145009658,221.86949571790896
80,6.022584692597239,291.0,0.0,41.9605410051258,0.21253747830401817,197.4265496135441
81,6.097867001254705,291.0,0.0,48.90748303377396,0.15973287430255573,306.1829523028337
82,6.173149309912171,291.0,0.0,80.53839191573057,0.15480793112934202,520.2471948833213
83,6.2484316185696365,291.0,0.0,61.32214710550219,0.2386951286244459,256.9057335140852
84,6.323713927227102,291.0,0.0,76.03719523083146,0.22155234752875264,343.20193885990534
85,6.398996235884567,291.0,0.0,50.21447184472215,0.17474728028812306,287.35481182842216
86,6.474278544542033,291.0,0.0,52.91723463302831,0.20938231173846752,252.7302053056204
87,6.549560853199498,291.0,0.0,65.90343643989492,0.1548560582758393,425.5786772158671
88,6.624843161856964,291.0,0.0,65.56610224745165,0.18947127431158023,346.0477187672788
89,6.700125470514429,291.0,0.0,27.55787656649329,0.21033122704284177,131.02132742695457
90,6.7754077791718945,291.0,0.0,84.15477887335908,0.21950941983929537,383.3766174361423
91,6.85069008782936,291.0,0.0,27.97389464152556,0.20909628662952487,133.78475099889977
92,6.925972396486825,291.0,0.0,62.65394312064978,0.1646703863519441,380.4809383682489
93,7.001254705144291,291.0,0.0,38.98840482604164,0.24301154927688695,160.43848509281472
94,7.076537013801756,291.0,0.0,32.520105553875844,0.23010682059332838,141.32612614447083
95,7.151819322459222,291.0,0.0,89.45807950378654,0.16731775738367657,534.6598048087036
96,7.227101631116688,291.0,0.0,64.36246825887208,0.17389472492604457,370.123178182919
97,7.3023839397741535,291.0,0.0,32.66874398207875,0.24119939060985784,135.44289601842624
98,7.377666248431619,291.0,0.0,68.17512179967594,0.16311666675110953,417.95313230437995
99,7.452948557089084,291.0,0.0,70.2120835056195,0.2302634128801235,304.92071070870617
100,7.52823086574655,291.0,0.0,39.029480534596665,0.24054805172972546,162.25232444804558
101,7.603513174404015,291.0,0.0,84.65317313300906,0.20811252867000868,406.7663473891013
102,7.678795483061481,291.0,0.0,87.55881048353123,0.24613414167714437,355.7361440672568
103,7.754077791718946,291.0,0.0,31.233799713891717,0.16354520886488036,190.97960698865114
104,7.8293601003764115,291.0,0.0,68.45509744378815,0.21070480796591093,324.88626199200553
105,7.904642409033877,291.0,0.0,26.15203243433899,0.17019389783354621,153.66022382257393
106,7.979924717691342,291.0,0.0,27.473537320891673,0.21019369549111747,130.70581045116396
107,8.055207026348809,291.0,0.0,71.81159486933079,0.23469392289266106,305.97977989474543
108,8.130489335006274,291.0,0.0,85.6172610037429,0.1523648555140613,561.9226344216993
109,8.20577164366374,291.0,0.0,49.67766035197983,0.23161305263329546,214.48558182354546
110,8.281053952321205,291.0,0.0,35.122503663729205,0.2041317547598513,172.05801079331687
111,8.35633626097867,291.0,0.0,32.5845518657035,0.19673820622475155,165.62391459683877
112,8.431618569636136,291.0,0.0,46.303394002878704,0.15472620778603463,299.26018782099294
113,8.506900878293601,291.0,0.0,61.22245306578522,0.18279182497678956,334.9299295718454
114,8.582183186951067,291.0,0.0,83.51916559320743,0.2275779683271082,366.99143685631964
115,8.657465495608532,291.0,0.0,69.80152711803086,0.16132784260017524,432.6688189280667
116,8.732747804265998,291.0,0.0,80.36484695154128,0.1537794246572285,522.5981767760742
117,8.808030112923463,291.0,0.0,70.70682335172502,0.15871593031624842,445.49292065918394
